User-ID,ISBN,Book-Rating,Book-Title,totalRatingCount,Location,Age
35433,3492231322,7,Der Unterh?짚ndler.,2,switzerland,40.0
276847,3492231322,9,Der Unterh?짚ndler.,2,germany,27.0
196493,3551551685,9,Harry Potter und die Kammer des Schreckens,11,germany,26.0
180280,3551551685,10,Harry Potter und die Kammer des Schreckens,11,switzerland,23.0
167492,3551551685,8,Harry Potter und die Kammer des Schreckens,11,germany,16.0
276847,3551551685,10,Harry Potter und die Kammer des Schreckens,11,germany,27.0
66483,3551551685,10,Harry Potter und die Kammer des Schreckens,11,germany,16.0
135367,3551551685,10,Harry Potter und die Kammer des Schreckens,11,germany,37.0
143103,3551551685,10,Harry Potter und die Kammer des Schreckens,11,germany,34.0
231891,3551551685,7,Harry Potter und die Kammer des Schreckens,11,switzerland,33.0
239488,3551551685,10,Harry Potter und die Kammer des Schreckens,11,germany,36.0
260859,3551551685,9,Harry Potter und die Kammer des Schreckens,11,germany,16.0
162306,3551551685,8,Harry Potter und die Kammer des Schreckens,11,germany,16.0
35433,3453061187,9,Die Jury. Roman.,5,switzerland,40.0
3326,3453061187,6,Die Jury. Roman.,5,germany,37.0
103541,3453061187,8,Die Jury. Roman.,5,austria,24.0
239467,3453061187,8,Die Jury. Roman.,5,germany,23.0
259205,3453061187,7,Die Jury. Roman.,5,germany,24.0
35433,3453211014,8,Kaltgestellt.,2,switzerland,40.0
69089,3453211014,8,Kaltgestellt.,2,australia,28.0
201548,3453150538,10,Weit wie das Meer.,2,germany,29.0
235371,3453150538,6,Weit wie das Meer.,2,germany,35.0
35433,3257228007,10,Das Parfum: Die Geschichte Eines Morders,16,switzerland,40.0
275573,3257228007,7,Das Parfum: Die Geschichte Eines Morders,16,switzerland,26.0
61762,3257228007,8,Das Parfum: Die Geschichte Eines Morders,16,germany,35.0
75115,3257228007,10,Das Parfum: Die Geschichte Eines Morders,16,germany,31.0
226568,3257228007,9,Das Parfum: Die Geschichte Eines Morders,16,switzerland,23.0
255979,3257228007,10,Das Parfum: Die Geschichte Eines Morders,16,germany,30.0
11690,3257228007,7,Das Parfum: Die Geschichte Eines Morders,16,germany,30.0
57449,3257228007,7,Das Parfum: Die Geschichte Eines Morders,16,germany,29.0
10776,3257228007,8,Das Parfum: Die Geschichte Eines Morders,16,germany,29.0
86876,3257228007,10,Das Parfum: Die Geschichte Eines Morders,16,germany,19.0
124776,3257228007,5,Das Parfum: Die Geschichte Eines Morders,16,germany,24.0
133348,3257228007,10,Das Parfum: Die Geschichte Eines Morders,16,germany,26.0
141651,3257228007,10,Das Parfum: Die Geschichte Eines Morders,16,germany,32.0
219420,3257228007,1,Das Parfum: Die Geschichte Eines Morders,16,germany,29.0
240401,3257228007,10,Das Parfum: Die Geschichte Eines Morders,16,usa,64.0
259316,3257228007,3,Das Parfum: Die Geschichte Eines Morders,16,netherlands,31.0
35433,3453002393,9,Todesmarsch. Roman.,4,switzerland,40.0
14461,3453002393,9,Todesmarsch. Roman.,4,germany,31.0
135367,3453002393,8,Todesmarsch. Roman.,4,germany,37.0
230374,3453002393,6,Todesmarsch. Roman.,4,germany,30.0
35433,3453007867,8,Friedhof der Kuscheltiere. Roman.,10,switzerland,40.0
41227,3453007867,10,Friedhof der Kuscheltiere. Roman.,10,germany,40.0
71739,3453007867,9,Friedhof der Kuscheltiere. Roman.,10,germany,34.0
132562,3453007867,5,Friedhof der Kuscheltiere. Roman.,10,germany,24.0
210945,3453007867,8,Friedhof der Kuscheltiere. Roman.,10,germany,44.0
19807,3453007867,8,Friedhof der Kuscheltiere. Roman.,10,germany,35.0
63948,3453007867,7,Friedhof der Kuscheltiere. Roman.,10,germany,30.0
179853,3453007867,7,Friedhof der Kuscheltiere. Roman.,10,germany,30.0
215543,3453007867,10,Friedhof der Kuscheltiere. Roman.,10,germany,23.0
258920,3453007867,10,Friedhof der Kuscheltiere. Roman.,10,germany,33.0
35433,3499150425,10,Garp und wie er die Welt sah.,5,switzerland,40.0
72601,3499150425,7,Garp und wie er die Welt sah.,5,germany,24.0
35486,3499150425,10,Garp und wie er die Welt sah.,5,germany,35.0
17578,3499150425,9,Garp und wie er die Welt sah.,5,germany,37.0
128782,3499150425,1,Garp und wie er die Welt sah.,5,germany,30.0
35433,3426600218,9,Dinopark/Jurassic Park,7,switzerland,40.0
239467,3426600218,7,Dinopark/Jurassic Park,7,germany,23.0
5225,3426600218,5,Dinopark/Jurassic Park,7,germany,27.0
268711,3426600218,6,Dinopark/Jurassic Park,7,switzerland,30.0
260897,3426600218,6,Dinopark/Jurassic Park,7,usa,25.0
230374,3426600218,3,Dinopark/Jurassic Park,7,germany,30.0
177688,3426600218,8,Dinopark/Jurassic Park,7,germany,25.0
35433,3404143744,8,"Survivor, die ??berlebende.",6,switzerland,40.0
211460,3404143744,8,"Survivor, die ??berlebende.",6,austria,33.0
14461,3404143744,8,"Survivor, die ??berlebende.",6,germany,31.0
251975,3404143744,5,"Survivor, die ??berlebende.",6,germany,30.0
73464,3404143744,6,"Survivor, die ??berlebende.",6,germany,28.0
251288,3404143744,6,"Survivor, die ??berlebende.",6,germany,37.0
35433,3257233051,5,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,6,switzerland,40.0
222368,3257233051,10,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,6,germany,19.0
242,3257233051,9,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,6,germany,37.0
71728,3257233051,5,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,6,spain,49.0
172613,3257233051,8,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,6,germany,39.0
196898,3257233051,10,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,6,switzerland,27.0
35433,3404118960,10,Die S?짚ulen der Erde. Roman.,11,switzerland,40.0
35407,3404118960,10,Die S?짚ulen der Erde. Roman.,11,germany,48.0
140080,3404118960,10,Die S?짚ulen der Erde. Roman.,11,germany,35.0
239488,3404118960,10,Die S?짚ulen der Erde. Roman.,11,germany,36.0
276018,3404118960,8,Die S?짚ulen der Erde. Roman.,11,germany,33.0
187954,3404118960,8,Die S?짚ulen der Erde. Roman.,11,germany,40.0
89207,3404118960,10,Die S?짚ulen der Erde. Roman.,11,unitedkingdom,26.0
84126,3404118960,9,Die S?짚ulen der Erde. Roman.,11,germany,40.0
230374,3404118960,8,Die S?짚ulen der Erde. Roman.,11,germany,30.0
109741,3404118960,10,Die S?짚ulen der Erde. Roman.,11,germany,26.0
172613,3404118960,9,Die S?짚ulen der Erde. Roman.,11,germany,39.0
35433,3404121686,8,Nacht ?쩌ber den Wassern.,5,switzerland,40.0
140080,3404121686,8,Nacht ?쩌ber den Wassern.,5,germany,35.0
201548,3404121686,9,Nacht ?쩌ber den Wassern.,5,germany,29.0
80061,3404121686,6,Nacht ?쩌ber den Wassern.,5,switzerland,29.0
192042,3404121686,8,Nacht ?쩌ber den Wassern.,5,germany,32.0
35433,3518390473,4,Der Wettermacher.,2,switzerland,40.0
1466,3518390473,4,Der Wettermacher.,2,germany,28.0
35433,3499123665,10,Die Hexen von Eastwick. Roman.,2,switzerland,40.0
2545,3499123665,5,Die Hexen von Eastwick. Roman.,2,germany,48.0
35433,3442431875,9,Der Pferdefl?쩌sterer.,8,switzerland,40.0
12835,3442431875,9,Der Pferdefl?쩌sterer.,8,germany,38.0
162306,3442431875,5,Der Pferdefl?쩌sterer.,8,germany,16.0
141203,3442431875,10,Der Pferdefl?쩌sterer.,8,germany,38.0
39396,3442431875,4,Der Pferdefl?쩌sterer.,8,germany,20.0
197464,3442431875,7,Der Pferdefl?쩌sterer.,8,germany,39.0
35433,3404144783,6,Dunkel.,5,switzerland,40.0
185359,3404144783,4,Dunkel.,5,germany,33.0
239488,3404144783,10,Dunkel.,5,germany,36.0
94861,3404144783,7,Dunkel.,5,germany,29.0
73464,3404144783,5,Dunkel.,5,germany,28.0
35433,3455024947,9,Die Kammer.,5,switzerland,40.0
148220,3455024947,8,Die Kammer.,5,germany,24.0
201548,3404129423,8,Der dritte Zwilling.,4,germany,29.0
11198,3404129423,7,Der dritte Zwilling.,4,germany,45.0
102158,3404129423,2,Der dritte Zwilling.,4,germany,32.0
80078,3404129423,8,Der dritte Zwilling.,4,germany,39.0
35433,3453052544,10,Christine. Roman.,4,switzerland,40.0
248572,3453052544,8,Christine. Roman.,4,germany,25.0
161652,3453052544,9,Christine. Roman.,4,germany,40.0
258920,3453052544,10,Christine. Roman.,4,germany,33.0
35433,3548254152,7,Duddits ' Dreamcatcher'.,2,switzerland,40.0
73464,3548254152,10,Duddits ' Dreamcatcher'.,2,germany,28.0
35433,3596259924,7,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,switzerland,40.0
35407,3596259924,7,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,48.0
222488,3596259924,9,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,29.0
273906,3596259924,10,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,30.0
12835,3596259924,7,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,38.0
180571,3596259924,10,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,52.0
230427,3596259924,10,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,28.0
95995,3596259924,5,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,35.0
263107,3596259924,9,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,austria,24.0
83880,3596259924,7,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,39.0
61579,3596259924,8,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,26.0
16208,3596259924,9,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,12,germany,34.0
35433,3596282225,6,Die Nebel von Avalon. Roman.,5,switzerland,40.0
12835,3596282225,7,Die Nebel von Avalon. Roman.,5,germany,38.0
41700,3596282225,9,Die Nebel von Avalon. Roman.,5,switzerland,42.0
75115,3596282225,9,Die Nebel von Avalon. Roman.,5,germany,31.0
139968,3596282225,8,Die Nebel von Avalon. Roman.,5,germany,36.0
35433,3404130014,9,Feuerkind. Thriller.,5,switzerland,40.0
211460,3404130014,10,Feuerkind. Thriller.,5,austria,33.0
14461,3404130014,7,Feuerkind. Thriller.,5,germany,31.0
103541,3404130014,8,Feuerkind. Thriller.,5,austria,24.0
53149,3404130014,8,Feuerkind. Thriller.,5,germany,31.0
35433,3404141849,7,Intensity.,3,switzerland,40.0
14461,3404141849,9,Intensity.,3,germany,31.0
35433,3453003128,8,Der Fornit. Unheimliche Geschichten.,2,switzerland,40.0
14461,3453003128,8,Der Fornit. Unheimliche Geschichten.,2,germany,31.0
35433,3453021347,9,Im Morgengrauen. Unheimliche Geschichten.,4,switzerland,40.0
14461,3453021347,8,Im Morgengrauen. Unheimliche Geschichten.,4,germany,31.0
89266,3453021347,6,Im Morgengrauen. Unheimliche Geschichten.,4,germany,38.0
260239,3453021347,9,Im Morgengrauen. Unheimliche Geschichten.,4,germany,41.0
14461,3453023099,10,Der Gesang der Toten. Unheimliche Geschichten.,2,germany,31.0
89266,3453023099,6,Der Gesang der Toten. Unheimliche Geschichten.,2,germany,38.0
35433,3453036972,9,Das Monstrum. Tommyknockers. Roman.,4,switzerland,40.0
14461,3453036972,8,Das Monstrum. Tommyknockers. Roman.,4,germany,31.0
230374,3453036972,5,Das Monstrum. Tommyknockers. Roman.,4,germany,30.0
73464,3453036972,4,Das Monstrum. Tommyknockers. Roman.,4,germany,28.0
35433,3453171721,9,Gesch?쨋pfe der Nacht.,2,switzerland,40.0
14461,3453171721,8,Gesch?쨋pfe der Nacht.,2,germany,31.0
35433,3257229666,9,Zirkuskind.,3,switzerland,40.0
141203,3257229666,10,Zirkuskind.,3,germany,38.0
17578,3257229666,8,Zirkuskind.,3,germany,37.0
35433,3404128753,10,Der Schatten des Herrn.,2,switzerland,40.0
192042,3404128753,7,Der Schatten des Herrn.,2,germany,32.0
35433,3453099737,8,Azrael.,4,switzerland,40.0
21155,3453099737,8,Azrael.,4,germany,37.0
102227,3453099737,6,Azrael.,4,germany,28.0
67497,3453099737,7,Azrael.,4,germany,35.0
140863,3423117370,9,Fool on the Hill. Roman.,4,germany,32.0
205708,3423117370,10,Fool on the Hill. Roman.,4,germany,39.0
39396,3423117370,6,Fool on the Hill. Roman.,4,germany,20.0
243876,3423117370,10,Fool on the Hill. Roman.,4,germany,31.0
35433,3442451140,7,Der Medicus von Saragossa.,3,switzerland,40.0
140842,3442451140,7,Der Medicus von Saragossa.,3,germany,22.0
235371,3442451140,7,Der Medicus von Saragossa.,3,germany,35.0
35433,3442440904,6,Neandertal. Tal des Lebens.,2,switzerland,40.0
28537,3442440904,7,Neandertal. Tal des Lebens.,2,germany,29.0
35433,3453210697,8,Die Bruderschaft,5,switzerland,40.0
237962,3453210697,7,Die Bruderschaft,5,germany,33.0
63246,3453210697,9,Die Bruderschaft,5,switzerland,39.0
182345,3453210697,10,Die Bruderschaft,5,germany,25.0
73464,3453210697,7,Die Bruderschaft,5,germany,28.0
35433,068140969X,9,The Complete Frank Miller Batman (Deluxe Leatherbound Series),2,switzerland,40.0
240318,068140969X,10,The Complete Frank Miller Batman (Deluxe Leatherbound Series),2,canada,33.0
231891,3250600571,8,Oskar und die Dame in Rosa,3,switzerland,33.0
268711,3250600571,9,Oskar und die Dame in Rosa,3,switzerland,30.0
259800,3250600571,9,Oskar und die Dame in Rosa,3,germany,25.0
35433,3257062001,8,Witwe f?쩌r ein Jahr.,5,switzerland,40.0
116006,3257062001,9,Witwe f?쩌r ein Jahr.,5,germany,34.0
61762,3257063067,9,Ein perfekter Freund.,4,germany,35.0
226568,3257063067,8,Ein perfekter Freund.,4,switzerland,23.0
163319,3257063067,8,Ein perfekter Freund.,4,germany,34.0
136779,3257063067,9,Ein perfekter Freund.,4,germany,43.0
35433,3257231180,8,Acqua alta. Commissario Brunettis f?쩌nfter Fall.,3,switzerland,40.0
41700,3257231180,7,Acqua alta. Commissario Brunettis f?쩌nfter Fall.,3,switzerland,42.0
189120,3257231180,7,Acqua alta. Commissario Brunettis f?쩌nfter Fall.,3,germany,27.0
35433,3404130081,9,Shining. Roman.,2,switzerland,40.0
103541,3404130081,9,Shining. Roman.,2,austria,24.0
35433,3404139585,9,Der Green Mile,4,switzerland,40.0
239488,3404139585,10,Der Green Mile,4,germany,36.0
248572,3404139585,8,Der Green Mile,4,germany,25.0
125224,3404139585,7,Der Green Mile,4,germany,21.0
35433,3426608650,9,"Mount Dragon, Labor des Todes.",3,switzerland,40.0
35433,3426618672,9,Das Druidentor.,4,switzerland,40.0
35433,3426772574,8,Hot Zone.,2,switzerland,40.0
145370,3426772574,8,Hot Zone.,2,germany,24.0
35433,3442355001,7,Eine verh?짚ngnisvolle Wahrheit.,2,switzerland,40.0
35433,3442414806,7,Teuflisch.,2,switzerland,40.0
201548,3442414806,8,Teuflisch.,2,germany,29.0
35433,3442415578,7,Total verhext. Ein Roman von der bizarren Scheibenwelt.,7,switzerland,40.0
222488,3442415578,10,Total verhext. Ein Roman von der bizarren Scheibenwelt.,7,germany,29.0
103541,3442415578,9,Total verhext. Ein Roman von der bizarren Scheibenwelt.,7,austria,24.0
81481,3442415578,7,Total verhext. Ein Roman von der bizarren Scheibenwelt.,7,germany,34.0
239761,3442415578,7,Total verhext. Ein Roman von der bizarren Scheibenwelt.,7,germany,32.0
222404,3442416582,8,Der F?쩌nfte Elefant. Ein Scheibenwelt- Roman.,4,germany,23.0
201548,3442416582,9,Der F?쩌nfte Elefant. Ein Scheibenwelt- Roman.,4,germany,29.0
153869,3442416582,10,Der F?쩌nfte Elefant. Ein Scheibenwelt- Roman.,4,germany,22.0
122037,3442416582,8,Der F?쩌nfte Elefant. Ein Scheibenwelt- Roman.,4,germany,27.0
41227,3442435374,10,Tr?쩌be Wasser sind kalt.,2,germany,40.0
130899,3442435374,8,Tr?쩌be Wasser sind kalt.,2,germany,49.0
143103,3442437725,10,Feuer und Stein.,7,germany,34.0
71739,3442437725,6,Feuer und Stein.,7,germany,34.0
58168,3442437725,10,Feuer und Stein.,7,germany,37.0
146722,3442437725,8,Feuer und Stein.,7,germany,28.0
35433,3442439973,7,Das Erbe.,3,switzerland,40.0
260239,3442439973,7,Das Erbe.,3,germany,41.0
229382,3442439973,8,Das Erbe.,3,switzerland,25.0
35433,3442447305,7,Die Klinik.,2,switzerland,40.0
83880,3442447305,8,Die Klinik.,2,germany,39.0
35433,3442451221,9,Timeline,5,switzerland,40.0
76968,3442451221,10,Timeline,5,germany,21.0
207091,3442451221,8,Timeline,5,germany,47.0
35433,3442454840,8,Der Diamant des Salomon.,2,switzerland,40.0
273906,3446173471,9,Sofies Welt. Ein Roman ?쩌ber die Geschichte der Philosophie. ( Ab 14 J.).,4,germany,30.0
102227,3446173471,6,Sofies Welt. Ein Roman ?쩌ber die Geschichte der Philosophie. ( Ab 14 J.).,4,germany,28.0
109741,3446173471,9,Sofies Welt. Ein Roman ?쩌ber die Geschichte der Philosophie. ( Ab 14 J.).,4,germany,26.0
78755,3446173471,10,Sofies Welt. Ein Roman ?쩌ber die Geschichte der Philosophie. ( Ab 14 J.).,4,germany,53.0
35433,3453074971,9,Dolores.,3,switzerland,40.0
73464,3453074971,9,Dolores.,3,germany,28.0
260239,3453074971,8,Dolores.,3,germany,41.0
35433,3453124499,10,Schlaflos. Insomnia.,2,switzerland,40.0
120892,3453124499,9,Schlaflos. Insomnia.,2,germany,20.0
35433,3453129520,9,Desperation.,2,switzerland,40.0
137413,3453129520,10,Desperation.,2,germany,43.0
35433,3453137140,7,Die Safranh?짚ndlerin.,2,switzerland,40.0
35433,3453147596,5,Der dunkle Turm 4. Glas. Der Dunkle Turm.,4,switzerland,40.0
103541,3453147596,8,Der dunkle Turm 4. Glas. Der Dunkle Turm.,4,austria,24.0
73464,3453147596,9,Der dunkle Turm 4. Glas. Der Dunkle Turm.,4,germany,28.0
137413,3453147596,8,Der dunkle Turm 4. Glas. Der Dunkle Turm.,4,germany,43.0
35433,3453157931,8,Der Sturm des Jahrhunderts.,3,switzerland,40.0
35433,3453160819,9,Sara.,2,switzerland,40.0
71739,3453160819,8,Sara.,2,germany,34.0
35433,3453210492,6,Drachentr?짚nen.,2,switzerland,40.0
230427,3453210492,8,Drachentr?짚nen.,2,germany,28.0
35433,3453213998,9,Ayla Und Der Stein Des Feuers,2,switzerland,40.0
239761,3453213998,8,Ayla Und Der Stein Des Feuers,2,germany,32.0
35433,3453503384,9,Alptr?짚ume. Nightmares and Dreamscapes.,2,switzerland,40.0
73464,3453503384,7,Alptr?짚ume. Nightmares and Dreamscapes.,2,germany,28.0
196493,3453863674,10,Die Magie der Scheibenwelt. Drei Romane in einem Band.,3,germany,26.0
222488,3453863674,9,Die Magie der Scheibenwelt. Drei Romane in einem Band.,3,germany,29.0
205166,3453863674,5,Die Magie der Scheibenwelt. Drei Romane in einem Band.,3,germany,38.0
35433,3455024963,8,Das Urteil.,4,switzerland,40.0
261105,3458171703,10,Der Schatten des Windes.,4,switzerland,50.0
71739,3458171703,9,Der Schatten des Windes.,4,germany,34.0
218197,3458171703,10,Der Schatten des Windes.,4,germany,39.0
140291,3458171703,10,Der Schatten des Windes.,4,germany,27.0
35433,3471772707,9,Artemis Fowl. Der Geheimcode. Dritter Band der Artemis-Fowl-Trilogie,4,switzerland,40.0
274220,3471772707,10,Artemis Fowl. Der Geheimcode. Dritter Band der Artemis-Fowl-Trilogie,4,germany,28.0
219420,3471772707,8,Artemis Fowl. Der Geheimcode. Dritter Band der Artemis-Fowl-Trilogie,4,germany,29.0
100188,3471772707,9,Artemis Fowl. Der Geheimcode. Dritter Band der Artemis-Fowl-Trilogie,4,germany,34.0
35433,3518375806,6,Herzflattern. Neun wilde Geschichten.,2,switzerland,40.0
191720,3518375806,10,Herzflattern. Neun wilde Geschichten.,2,germany,37.0
35433,3548253881,9,Das Spiel.,2,switzerland,40.0
146569,3548253881,10,Das Spiel.,2,germany,44.0
35433,3550071434,8,Das Leben und das Schreiben.,2,switzerland,40.0
35433,3596506271,7,Wer Dornen s?짚t.,2,switzerland,40.0
35433,3785707657,8,Der Widersacher.,3,switzerland,40.0
239488,3785707657,10,Der Widersacher.,3,germany,36.0
35433,3785707886,8,Die Krone der Welt.,2,switzerland,40.0
177556,3785709838,5,Die Kinder von Eden.,3,germany,23.0
35433,3795117569,8,Das M?짚dchen.,2,switzerland,40.0
222391,3795117569,10,Das M?짚dchen.,2,germany,25.0
211460,3608935428,10,Die Zwei Turme II,4,austria,33.0
276847,3608935428,10,Die Zwei Turme II,4,germany,27.0
276861,3608935428,9,Die Zwei Turme II,4,switzerland,17.0
